rank,object_id,score,n_obs
5870,ZTF20achtisx,1.291106,25
5871,ZTF25abqimds,1.289455,32
5872,ZTF20abghgix,1.288342,18
5873,ZTF22abnpypr,1.287841,18
5874,ZTF23aavzbki,1.287769,42
5875,ZTF21aapomjl,1.286844,21
5876,ZTF19aaoigdw,1.286822,31
5877,ZTF21aavuprl,1.286813,78
5878,ZTF24abxxfzd,1.286633,18
5879,ZTF22aahoxbx,1.286539,13
5880,ZTF21acdezwk,1.286300,62
5881,ZTF25aarodyp,1.285932,23
5882,ZTF20acihhzi,1.285826,41
5883,ZTF24abhbwzx,1.285242,13
5884,ZTF22abfwcew,1.284646,13
5885,ZTF26aawfedw,1.284003,22
5886,ZTF22abgtwni,1.282861,21
5887,ZTF19ackbepo,1.282388,18
5888,ZTF21abeagbh,1.282380,22
5889,ZTF22aajsgxk,1.281917,13
5890,ZTF20acuzfpk,1.281649,23
5891,ZTF24aadsgcv,1.281428,49
5892,ZTF21aarjejv,1.279837,16
5893,ZTF24aahsyhe,1.279710,25
5894,ZTF23aajduvy,1.279704,17
5895,ZTF21abvjmqr,1.279587,13
5896,ZTF22abfzfnn,1.278872,50
5897,ZTF25aanmuym,1.278795,19
5898,ZTF20acgchic,1.277338,14
5899,ZTF23aaqmauw,1.277118,15
5900,ZTF18abxpnyi,1.276866,16
5901,ZTF21aagscbh,1.276369,13
5902,ZTF21acjgmiy,1.275321,11
5903,ZTF22aasthrj,1.273334,16
5904,ZTF22aalyrvv,1.272354,23
5905,ZTF25acfybbs,1.271327,13
5906,ZTF21acigjrl,1.271309,13
5907,ZTF19abpbmli,1.271076,11
5908,ZTF18aaisqmw,1.270480,27
5909,ZTF25abghdgt,1.270345,26
5910,ZTF22aarwule,1.269958,50
5911,ZTF19acbswdq,1.269695,20
5912,ZTF22aajhkvu,1.269601,47
5913,ZTF22abfvewa,1.268486,10
5914,ZTF20aafyhff,1.268486,278
5915,ZTF20abztida,1.268434,13
5916,ZTF26aabdbld,1.267303,20
5917,ZTF23aaiyjbk,1.267229,25
5918,ZTF22aajnffd,1.266412,26
5919,ZTF18aavsilo,1.266303,14
5920,ZTF24aaymouy,1.264903,29
5921,ZTF19abzqmau,1.263877,27
5922,ZTF23aaelklt,1.263818,26
5923,ZTF25aavinas,1.263602,27
5924,ZTF24aauvywv,1.263474,24
5925,ZTF19acytidb,1.263293,32
5926,ZTF22aapvnhn,1.261740,29
5927,ZTF22aahmfla,1.261604,22
5928,ZTF21abpmlxu,1.261066,58
5929,ZTF19acbpzir,1.259720,85
5930,ZTF23abffvrm,1.259687,33
5931,ZTF19aaqstxo,1.259246,105
5932,ZTF22abmchcy,1.259042,19
5933,ZTF18abgjgma,1.259018,501
5934,ZTF21aabpszb,1.258795,12
5935,ZTF19aaqdkrm,1.258203,43
5936,ZTF22aaqrszt,1.257779,28
5937,ZTF23aadsfsh,1.257685,46
5938,ZTF23abfbsfn,1.257612,17
5939,ZTF20acbaajc,1.257316,12
5940,ZTF24abdnunm,1.256083,25
5941,ZTF19acaocct,1.255848,21
5942,ZTF19aczkjxn,1.255622,33
5943,ZTF19aayuqrh,1.254653,35
5944,ZTF20acumxec,1.252498,16
5945,ZTF25aagezfh,1.249869,52
5946,ZTF19abjaiyc,1.249860,22
5947,ZTF24aavsmbp,1.249845,11
5948,ZTF21acjeegy,1.249623,17
5949,ZTF19acgdfjt,1.248787,14
5950,ZTF25ablgyjm,1.248752,19
5951,ZTF19acxndat,1.248282,37
5952,ZTF25acbydmq,1.248267,18
5953,ZTF21acincqb,1.248261,18
5954,ZTF21acfmxeu,1.246784,18
5955,ZTF18aarujtm,1.246019,25
5956,ZTF24abxvpre,1.245949,41
5957,ZTF22aafracj,1.243510,15
5958,ZTF20acwyhst,1.243061,74
5959,ZTF21ackqdxy,1.242449,28
5960,ZTF21absbrag,1.242333,11
5961,ZTF23abijmrv,1.241583,15
5962,ZTF22aavxhqd,1.241377,25
5963,ZTF23abhvzbm,1.240814,29
5964,ZTF19abrreik,1.239363,37
5965,ZTF21abtlgdb,1.238943,42
5966,ZTF18acxgumg,1.236762,22
5967,ZTF25abjdqek,1.236543,28
5968,ZTF21aaaodzf,1.236226,23
5969,ZTF20acwqlcx,1.236217,16
5970,ZTF24aaxsaeq,1.235745,19
5971,ZTF23aahqvtz,1.235666,37
5972,ZTF20aclnpgu,1.234664,23
5973,ZTF20aausaun,1.234265,19
5974,ZTF21acdlddl,1.233528,21
5975,ZTF22abgveeg,1.232264,33
5976,ZTF25aaczsit,1.231973,14
5977,ZTF19abgctni,1.231939,18
5978,ZTF24aakfgvg,1.231782,19
5979,ZTF26aaaqcyq,1.231701,18
5980,ZTF22aatxslc,1.231305,11
5981,ZTF19abfwfei,1.231220,16
5982,ZTF20aaazrxx,1.231194,85
5983,ZTF21abbytmm,1.230893,23
5984,ZTF26aapgvkd,1.230816,64
5985,ZTF20abxypxz,1.230451,21
5986,ZTF20acuxlgx,1.230348,18
5987,ZTF22aakmtrc,1.229395,17
5988,ZTF25aalvpqx,1.229368,16
5989,ZTF20absehjr,1.227915,24
5990,ZTF21abvaurz,1.227800,18
5991,ZTF19abgqksj,1.227677,28
5992,ZTF23abjdrvd,1.226839,48
5993,ZTF22aadqjzz,1.226676,22
5994,ZTF24aamilxy,1.226571,54
5995,ZTF22abxdoki,1.226362,13
5996,ZTF22aahuzvt,1.226025,110
5997,ZTF23aapogvn,1.225943,40
5998,ZTF21achaoqu,1.224525,33
5999,ZTF20abyrdjp,1.224166,28
6000,ZTF25aafvbtn,1.223924,13
6001,ZTF19acujvsi,1.223807,35
6002,ZTF26aawjywa,1.223674,23
6003,ZTF23abhvqfn,1.223154,22
6004,ZTF25abliibh,1.222449,47
6005,ZTF20abklkmo,1.221058,11
6006,ZTF25abmxvln,1.219848,24
6007,ZTF25abzejaw,1.219234,19
6008,ZTF22absqplm,1.218812,27
6009,ZTF20aatuqtk,1.218528,36
6010,ZTF25abiqcie,1.217729,29
6011,ZTF24aazkvzi,1.217624,47
6012,ZTF24abhbfpu,1.217599,17
6013,ZTF20aacexgb,1.217275,11
6014,ZTF22aahiabh,1.217254,108
6015,ZTF23aaglrse,1.217112,15
6016,ZTF26aadtqjb,1.215626,27
6017,ZTF26aagjetz,1.215093,40
6018,ZTF22aausgkx,1.215020,23
6019,ZTF20aapcjjo,1.213583,17
6020,ZTF21abwjmsj,1.213291,10
6021,ZTF24acadbcv,1.212747,28
6022,ZTF21aagoeny,1.212425,21
6023,ZTF19acbzdvp,1.212079,57
6024,ZTF24aaaenwq,1.211466,17
6025,ZTF22aaorfdd,1.210761,15
6026,ZTF25aaxkysp,1.210659,11
6027,ZTF23aaiywai,1.210539,15
6028,ZTF21abjdjhk,1.209966,15
6029,ZTF21aagsceu,1.209960,18
6030,ZTF23aaqyfuh,1.209797,44
6031,ZTF25acgmjny,1.209715,27
6032,ZTF23aaxawww,1.208176,33
6033,ZTF23aaemour,1.208047,13
6034,ZTF19aaeatvo,1.207682,15
6035,ZTF23abbkvxe,1.206997,25
6036,ZTF22aagadmn,1.206321,25
6037,ZTF22aahndul,1.206082,37
6038,ZTF25aalphoj,1.205669,14
6039,ZTF26aatlolu,1.205664,47
6040,ZTF20acmywxu,1.204441,17
6041,ZTF20aaykndv,1.204312,17
6042,ZTF20aahtjat,1.203835,14
6043,ZTF22abfwbcc,1.203753,49
6044,ZTF19abkbugr,1.202522,18
6045,ZTF20abvyfqf,1.202305,42
6046,ZTF20aaiaaoi,1.202091,23
6047,ZTF25abirwfv,1.200994,18
6048,ZTF20aatvdwr,1.200882,41
6049,ZTF23abiahyg,1.200303,29
6050,ZTF23abofayp,1.199752,25
6051,ZTF22aafqamd,1.199252,17
6052,ZTF23aakeuwf,1.199161,144
6053,ZTF25ackwqbt,1.198944,19
6054,ZTF21acioxcf,1.198754,18
6055,ZTF24abamkay,1.198578,75
6056,ZTF20acpiaox,1.198261,15
6057,ZTF22aaftkom,1.197685,100
6058,ZTF20aagmzlq,1.197397,21
6059,ZTF23aazqfjf,1.197223,21
6060,ZTF19aayrjxv,1.197056,13
6061,ZTF21acjiwqc,1.196770,15
6062,ZTF23aaxawvh,1.196681,30
6063,ZTF20aaidnyk,1.196625,17
6064,ZTF19aavounq,1.196484,28
6065,ZTF21abcfnuk,1.196344,15
6066,ZTF21abpxquj,1.193962,100
6067,ZTF24abcnkdl,1.193834,16
6068,ZTF25accyfix,1.192675,10
6069,ZTF20abywpkl,1.192630,45
6070,ZTF22aafywen,1.192313,34
6071,ZTF26aaayebg,1.192244,32
6072,ZTF25abshatc,1.192167,45
6073,ZTF21aaoihbx,1.190787,19
6074,ZTF22aahxaiv,1.190587,19
6075,ZTF22abnlwjv,1.190563,16
6076,ZTF20acgjtuo,1.190418,35
6077,ZTF20abldxlt,1.190197,40
6078,ZTF25acahppo,1.189460,15
6079,ZTF21aafgljq,1.187004,50
6080,ZTF20abkljlp,1.186278,25
6081,ZTF26aaadfzz,1.185265,32
6082,ZTF22abaltyy,1.184393,37
6083,ZTF21abtwxlc,1.184325,20
6084,ZTF20aazylrg,1.183907,15
6085,ZTF19acihgng,1.182247,38
6086,ZTF24ablflcx,1.181604,13
6087,ZTF20acvezdt,1.181204,66
6088,ZTF20aciudwb,1.180059,21
6089,ZTF19abhjhes,1.179700,25
6090,ZTF21aazhgbq,1.178224,20
6091,ZTF25aalbnkr,1.177734,54
6092,ZTF21aaqkkfh,1.177232,32
6093,ZTF25aaumvgw,1.177020,72
6094,ZTF22abluqwo,1.176510,36
6095,ZTF21aalimun,1.174748,22
6096,ZTF23abhsfbs,1.172216,13
6097,ZTF21abjqfhx,1.171765,15
6098,ZTF21aalofkj,1.171607,11
6099,ZTF19aavoayk,1.170959,11
6100,ZTF25abxtgtu,1.170021,17
6101,ZTF22aayrhvp,1.168474,24
6102,ZTF22aaemoot,1.167927,22
6103,ZTF20aaaysed,1.166140,12
6104,ZTF25acfsfhg,1.166021,23
6105,ZTF22aangxck,1.165549,35
6106,ZTF21abnvlnj,1.164382,13
6107,ZTF20abglyot,1.164369,30
6108,ZTF22aasweuc,1.162174,11
6109,ZTF20actveqm,1.161894,27
6110,ZTF25aaiyotm,1.161231,12
6111,ZTF26aahjslj,1.160789,65
6112,ZTF20acrheie,1.160732,16
6113,ZTF23abaactr,1.160526,47
6114,ZTF22aaayhlj,1.158357,14
6115,ZTF23aadrwem,1.158305,22
6116,ZTF19acwrvzk,1.156591,989
6117,ZTF22aayjsro,1.155969,72
6118,ZTF21aapdulz,1.155429,45
6119,ZTF21abvdcqw,1.155197,21
6120,ZTF21abpldky,1.155019,13
6121,ZTF20abcoibn,1.154812,24
6122,ZTF25aadtusj,1.154729,13
6123,ZTF25aaiotvj,1.154281,16
6124,ZTF26aaaqbzw,1.153350,30
6125,ZTF20acyzsol,1.152529,19
6126,ZTF24abnezdq,1.152341,42
6127,ZTF22abroheh,1.151545,56
6128,ZTF20acpqagp,1.150425,17
6129,ZTF25absnlvo,1.149725,28
6130,ZTF24aaknlar,1.149485,87
6131,ZTF21aareryw,1.149243,11
6132,ZTF25aaadytl,1.147662,57
6133,ZTF21aapjmgf,1.147133,54
6134,ZTF23aaoygit,1.146833,27
6135,ZTF19abasxmh,1.145528,27
6136,ZTF19acbmxxh,1.145423,12
6137,ZTF19abgnuri,1.145314,65
6138,ZTF24aasehlg,1.144986,297
6139,ZTF23aaawdmv,1.144761,45
6140,ZTF21acbfyew,1.144306,53
6141,ZTF21aamjsrb,1.144205,24
6142,ZTF23abhtjxs,1.143863,17
6143,ZTF20acppruo,1.143662,19
6144,ZTF24abdbhxt,1.142933,24
6145,ZTF20aadcjyx,1.142449,34
6146,ZTF26aaoydpb,1.142073,56
6147,ZTF19aaxffum,1.141521,67
6148,ZTF20acuktst,1.141503,13
6149,ZTF21aaossxf,1.141118,52
6150,ZTF20ablatmf,1.140201,21
6151,ZTF24abhlpjl,1.140006,24
6152,ZTF18aawlfnj,1.138710,32
6153,ZTF22aaxplxd,1.138228,17
6154,ZTF20aavpsfl,1.138154,20
6155,ZTF19abstsvm,1.138139,40
6156,ZTF24abiihsz,1.138019,22
6157,ZTF25aceggfj,1.138009,13
6158,ZTF23aaxfkcd,1.137288,16
6159,ZTF20abrigjt,1.137237,42
6160,ZTF25aazyfpa,1.137127,21
6161,ZTF20abzvymh,1.136975,38
6162,ZTF22aazwode,1.136244,44
6163,ZTF19abgvjaf,1.136177,85
6164,ZTF24abtvopb,1.135704,11
6165,ZTF19abnhqlg,1.135161,15
6166,ZTF18aasxqmn,1.134389,14
6167,ZTF20abmxovj,1.134278,35
6168,ZTF22ablepod,1.133348,21
6169,ZTF22abviihj,1.133121,15
6170,ZTF20aahirkk,1.132448,11
6171,ZTF20acaxbqi,1.131476,36
6172,ZTF18aabuoud,1.130718,19
6173,ZTF20acceezw,1.130613,22
6174,ZTF19aaphntn,1.130019,26
6175,ZTF22aawzgcx,1.127882,39
6176,ZTF24aalaxcw,1.127278,12
6177,ZTF25aazvkec,1.127223,40
6178,ZTF24abiqyej,1.126953,36
6179,ZTF22abtywqu,1.126439,17
6180,ZTF19acdcxbj,1.126142,39
6181,ZTF19abzzgec,1.125812,17
6182,ZTF24aatbcnt,1.125645,15
6183,ZTF24abrfiya,1.124977,98
6184,ZTF20abgmlca,1.124816,16
6185,ZTF20acpkefi,1.124795,32
6186,ZTF24abvgtut,1.123781,34
6187,ZTF20acxqpyj,1.123750,17
6188,ZTF24aalqdew,1.123598,27
6189,ZTF22abbsbys,1.123547,33
6190,ZTF19abzqbgp,1.123531,14
6191,ZTF24abdwowb,1.123147,13
6192,ZTF20actkltl,1.122683,11
6193,ZTF21acpeqxz,1.122480,16
6194,ZTF18aahbypm,1.122270,16
6195,ZTF25aafvgrt,1.122103,13
6196,ZTF20aaflaug,1.122084,50
6197,ZTF20acgbkji,1.121413,43
6198,ZTF23aakawpn,1.121013,36
6199,ZTF21aavxruq,1.120610,29
6200,ZTF19abnmnrz,1.119625,91
6201,ZTF23absbyol,1.119575,17
6202,ZTF24aalhjml,1.119342,34
6203,ZTF25aaxjntk,1.119336,74
6204,ZTF24aahkbjk,1.118541,12
6205,ZTF20acxbbru,1.118180,23
6206,ZTF21achxzrj,1.117449,12
6207,ZTF20aavvjie,1.117356,10
6208,ZTF20aavtaib,1.116647,67
6209,ZTF25abijzmj,1.116046,17
6210,ZTF24aaejecr,1.115504,38
6211,ZTF19aciuhwi,1.114534,12
6212,ZTF21aarrplo,1.113429,62
6213,ZTF20acynlkj,1.112611,18
6214,ZTF21achrlmg,1.112246,11
6215,ZTF24abiywgj,1.111979,40
6216,ZTF20acjufda,1.111733,23
6217,ZTF20aakkluy,1.111435,33
6218,ZTF25aarfahy,1.110691,29
6219,ZTF20abbdoms,1.110574,17
6220,ZTF24aavrelg,1.110041,28
6221,ZTF20acgloyt,1.109838,17
6222,ZTF19abgncfz,1.109241,32
6223,ZTF18abfawnr,1.109124,33
6224,ZTF26aamiuow,1.109055,45
6225,ZTF25aarutps,1.108880,30
6226,ZTF20aazoptu,1.108701,48
6227,ZTF22aaafeiu,1.108220,73
6228,ZTF21acaohjl,1.106829,13
6229,ZTF24aaviaxx,1.106316,33
6230,ZTF19aauldjh,1.106146,376
6231,ZTF21aaphjns,1.105973,12
6232,ZTF22aaidexe,1.105350,33
6233,ZTF24aaiahlv,1.104068,26
6234,ZTF22aaohibs,1.103426,14
6235,ZTF24aapcyam,1.102951,17
6236,ZTF25aatyqbi,1.102632,32
6237,ZTF19aaxkauk,1.102545,35
6238,ZTF22aafznpn,1.102499,36
6239,ZTF25aajjjlb,1.102371,23
6240,ZTF24aajhxqs,1.102208,35
6241,ZTF23aadvpwt,1.101976,21
6242,ZTF19acfejbj,1.101761,21
6243,ZTF20acsfdnn,1.101635,25
6244,ZTF22aasxgjp,1.101397,30
6245,ZTF26aadsjvg,1.101130,10
6246,ZTF25abjlnnh,1.101098,66
6247,ZTF19abctvmv,1.100955,27
6248,ZTF21aagkhca,1.100781,15
6249,ZTF22aauxsyt,1.100575,30
6250,ZTF24aabnigk,1.100473,35
6251,ZTF18abqvwgc,1.100271,16
6252,ZTF23abojhab,1.100254,12
6253,ZTF23aamhlcu,1.100107,41
6254,ZTF20acuxfhx,1.099122,18
6255,ZTF25achiqqs,1.098677,62
6256,ZTF24aaqzwky,1.098538,13
6257,ZTF22abfxmvf,1.097398,67
6258,ZTF24abthxig,1.095938,20
6259,ZTF20acgzjmh,1.094583,11
6260,ZTF20abawgdl,1.094396,33
6261,ZTF21abfuynz,1.091620,13
6262,ZTF24abubkhz,1.090393,12
6263,ZTF24aagfeti,1.090385,94
6264,ZTF21abhbkdv,1.089464,31
6265,ZTF19abydqio,1.088498,17
6266,ZTF24aaypzcn,1.088311,43
6267,ZTF24ablsjwp,1.087598,11
6268,ZTF22abdqexe,1.086832,27
6269,ZTF25aaiyrwq,1.086630,11
6270,ZTF19acvmcdd,1.086093,27
6271,ZTF26aacfbcp,1.085643,16
6272,ZTF24abhmevn,1.084971,19
6273,ZTF25aadjmcf,1.084907,29
6274,ZTF21abiolef,1.083982,14
6275,ZTF20aahidaa,1.083393,11
6276,ZTF21abtpwuk,1.083079,13
6277,ZTF21acenkuf,1.081692,28
6278,ZTF21aatnxwt,1.081626,29
6279,ZTF23aajakys,1.081566,26
6280,ZTF23aaojbdj,1.081546,30
6281,ZTF19acfsqjx,1.079775,43
6282,ZTF25acegnts,1.079408,12
6283,ZTF22aaigmcb,1.079213,17
6284,ZTF20aalraxs,1.079139,56
6285,ZTF21aazwtoz,1.078373,24
6286,ZTF21abbliav,1.077883,38
6287,ZTF20aamoeyv,1.077854,114
6288,ZTF21aaoijjp,1.077027,25
6289,ZTF20abfxvkw,1.076745,433
6290,ZTF20acwobyt,1.076180,24
6291,ZTF20abgnodc,1.076087,12
6292,ZTF20aakwcfh,1.075958,43
6293,ZTF20aagjpmt,1.075907,26
6294,ZTF19adiwuli,1.075297,18
6295,ZTF20aboensu,1.074952,31
6296,ZTF19aatmqlm,1.074917,109
6297,ZTF23aahnabd,1.073758,16
6298,ZTF20aahirqq,1.073164,10
6299,ZTF25aazxxqi,1.072663,33
6300,ZTF26aatmcni,1.072511,32
6301,ZTF25aaqavru,1.071738,13
6302,ZTF19aavhzsc,1.070507,79
6303,ZTF24aasqcng,1.070451,33
6304,ZTF26aajowek,1.070439,49
6305,ZTF25abgepus,1.070408,13
6306,ZTF22abjzhry,1.070244,10
6307,ZTF20acfviac,1.069702,58
6308,ZTF19ablesob,1.069549,49
6309,ZTF23aaejprm,1.069460,18
6310,ZTF24abnfurd,1.069435,17
6311,ZTF21aawyyha,1.069041,96
6312,ZTF21abnudtb,1.069026,78
6313,ZTF18aajgkyt,1.068877,11
6314,ZTF26aabivsv,1.068871,18
6315,ZTF23aaedvtn,1.068868,53
6316,ZTF24abaepwz,1.068328,19
6317,ZTF23abavrya,1.068253,44
6318,ZTF24aaiwefo,1.065959,24
6319,ZTF25abuzfte,1.065884,31
6320,ZTF23abavxmm,1.064789,37
6321,ZTF25absjvvl,1.062233,23
6322,ZTF22aahvzzh,1.062123,18
6323,ZTF22aalbblv,1.061649,23
6324,ZTF25abyshjm,1.061643,12
6325,ZTF19acudiph,1.061306,12
6326,ZTF20aagzchj,1.060986,22
6327,ZTF21abrmevu,1.060847,13
6328,ZTF23abfroaw,1.060798,32
6329,ZTF20aaaawlu,1.060643,27
6330,ZTF22aayaemx,1.060572,19
6331,ZTF23aajikep,1.060392,12
6332,ZTF19abaaojn,1.060340,19
6333,ZTF19abaejto,1.059997,37
6334,ZTF20acbpoaj,1.059642,14
6335,ZTF19abaktxn,1.057876,11
6336,ZTF21acoshvy,1.057535,16
6337,ZTF23abenjxd,1.057325,12
6338,ZTF21abrluay,1.056908,63
6339,ZTF26aaaqfbl,1.056884,17
6340,ZTF25abuqccu,1.055349,22
6341,ZTF22abfvsbt,1.054925,13
6342,ZTF21aatrtbu,1.054330,13
6343,ZTF22aajpubp,1.053408,23
6344,ZTF20acgnenc,1.051734,38
6345,ZTF24aatvrik,1.051705,12
6346,ZTF25abwhfuq,1.051284,53
6347,ZTF20acwfanr,1.051218,41
6348,ZTF22aahmgmv,1.050535,37
6349,ZTF24aamvzfc,1.050332,29
6350,ZTF22abmzdzr,1.050059,43
6351,ZTF21aaygcnm,1.049953,26
6352,ZTF21acfigoo,1.047539,17
6353,ZTF21aaxidvp,1.047121,16
6354,ZTF25aayxbee,1.046716,38
6355,ZTF21abasghc,1.046467,26
6356,ZTF20aciucjt,1.046389,12
6357,ZTF20abpxvhj,1.046119,11
6358,ZTF21aaqzrat,1.044958,20
6359,ZTF20aapchqy,1.044231,132
6360,ZTF19acbjpun,1.043799,20
6361,ZTF20acqyfie,1.043199,20
6362,ZTF19abjpelp,1.042909,16
6363,ZTF21aawarkz,1.042792,16
6364,ZTF25abzptem,1.042681,16
6365,ZTF26aarobjk,1.042335,31
6366,ZTF22aargbsa,1.042248,12
6367,ZTF22aadeqoe,1.041704,33
6368,ZTF23aaqasrd,1.041316,27
6369,ZTF25abvrbqg,1.040322,36
6370,ZTF25abcjnkx,1.039293,44
6371,ZTF25abwcrqw,1.038956,28
6372,ZTF26aaaevpt,1.038866,18
6373,ZTF22abgcain,1.038620,14
6374,ZTF21abfmuun,1.038585,13
6375,ZTF25aavhgxs,1.036770,16
6376,ZTF25abqrmdq,1.036273,57
6377,ZTF25aceeppc,1.036216,33
6378,ZTF25abjectx,1.035021,15
6379,ZTF21abhrmrv,1.034667,65
6380,ZTF19aawrpwn,1.034509,36
6381,ZTF21abcmtev,1.034178,53
6382,ZTF22aakfmge,1.034021,24
6383,ZTF24aahgncc,1.033723,22
6384,ZTF19aarioci,1.033708,59
6385,ZTF20acbeanu,1.033340,64
6386,ZTF24abzaqam,1.033260,18
6387,ZTF22aaucozn,1.033136,29
6388,ZTF21abgxudc,1.032836,29
6389,ZTF23aaelmbd,1.032280,11
6390,ZTF20acpuzdo,1.031811,14
6391,ZTF19abgjbwc,1.031525,13
6392,ZTF22aamgcot,1.031176,20
6393,ZTF25abdegyy,1.030559,44
6394,ZTF25aalziig,1.030530,70
6395,ZTF21acoidzv,1.030417,28
6396,ZTF19abykddm,1.030101,25
6397,ZTF24abivkgx,1.029238,17
6398,ZTF23aaelzdb,1.029198,14
6399,ZTF20absgrwf,1.028634,33
6400,ZTF21acaspdb,1.028393,17
6401,ZTF26aaefhnl,1.028356,15
6402,ZTF19aayabqe,1.027335,23
6403,ZTF21aaphjyn,1.027231,17
6404,ZTF23abkbijk,1.026949,23
6405,ZTF22abxmjdg,1.025779,14
6406,ZTF20acgnrqu,1.025743,53
6407,ZTF21aalxupy,1.025552,20
6408,ZTF20abzkvfz,1.024521,24
6409,ZTF19abfiqjg,1.023573,18
6410,ZTF23abcekct,1.022992,15
6411,ZTF24aacivdo,1.022872,25
6412,ZTF20acihbhx,1.022566,11
6413,ZTF20aauombk,1.022476,41
6414,ZTF20aaxaoux,1.022339,75
6415,ZTF25abyedlw,1.021873,16
6416,ZTF20aaxyfue,1.021618,12
6417,ZTF19adaiuyz,1.021047,79
6418,ZTF19acysxka,1.020588,21
6419,ZTF19aaxptsd,1.020095,12
6420,ZTF23abkixdb,1.020050,23
6421,ZTF18abdnafw,1.020019,20
6422,ZTF24aaafknt,1.019936,10
6423,ZTF25aaylisx,1.019850,35
6424,ZTF18acaisao,1.019829,36
6425,ZTF18aaluzrx,1.019560,12
6426,ZTF20acitbmf,1.019087,14
6427,ZTF23aahjjqk,1.018995,45
6428,ZTF22abgbbgx,1.018426,18
6429,ZTF19abipmfl,1.017898,12
6430,ZTF20abzatrg,1.017518,40
6431,ZTF26aahievf,1.017092,60
6432,ZTF22abodvpx,1.016986,14
6433,ZTF19acennqf,1.016324,12
6434,ZTF19abrelog,1.016266,18
6435,ZTF24abdazpl,1.016221,22
6436,ZTF20abmxtnh,1.015603,20
6437,ZTF23abgkdii,1.014841,16
6438,ZTF18acxicra,1.014278,352
6439,ZTF24aampakt,1.013208,34
6440,ZTF25ackyfnb,1.013114,20
6441,ZTF24abnshco,1.012982,15
6442,ZTF24aaindpx,1.010953,36
6443,ZTF19acswdgx,1.010450,16
6444,ZTF23aaznguj,1.009734,62
6445,ZTF23aaugtqx,1.009610,13
6446,ZTF22aaudftc,1.009570,22
6447,ZTF25aaqzagd,1.008394,35
6448,ZTF21abgmhfb,1.007832,12
6449,ZTF26aadsezg,1.006557,77
6450,ZTF18abojrnv,1.006446,63
6451,ZTF25abkopmq,1.005222,15
6452,ZTF24aaqzrul,1.004745,16
6453,ZTF22abunqps,1.004743,17
6454,ZTF25achxmlx,1.004288,16
6455,ZTF21aaiarmq,1.004252,21
6456,ZTF19acyggzu,1.004150,77
6457,ZTF19aajdwev,1.003985,10
6458,ZTF23aaetufb,1.003959,11
6459,ZTF23abmegdb,1.002829,12
6460,ZTF22aahiyfc,1.002793,20
6461,ZTF20abuocri,1.002726,18
6462,ZTF22aadepde,1.002496,23
6463,ZTF25acelgwq,1.002229,19
6464,ZTF21abhuoyz,1.001485,21
6465,ZTF23aavycax,1.001369,23
6466,ZTF19aauisdr,1.000610,20
6467,ZTF25abtbubu,1.000270,18
6468,ZTF23aadhcna,1.000103,21
6469,ZTF22aajsbbl,0.999692,33
6470,ZTF25aaufqbm,0.999601,11
6471,ZTF21acjosnp,0.999237,21
6472,ZTF21abdgugb,0.999091,42
6473,ZTF21aalepvi,0.998560,12
6474,ZTF20abgfekk,0.997013,36
6475,ZTF22aamxszf,0.996847,30
6476,ZTF21achaudk,0.996617,27
6477,ZTF22aagdcqv,0.996473,27
6478,ZTF22aaqfuhm,0.996248,17
6479,ZTF23abnjkys,0.996060,20
6480,ZTF22aalxcmo,0.994922,32
6481,ZTF18aavwyap,0.994863,15
6482,ZTF21aarounv,0.994859,31
6483,ZTF21abjhiqp,0.994053,58
6484,ZTF20abiscvb,0.993652,27
6485,ZTF19acgfhfd,0.993571,40
6486,ZTF24aaspbdl,0.993321,10
6487,ZTF20abjgzjd,0.992918,19
6488,ZTF25aaqaufk,0.992875,21
6489,ZTF21abjzahu,0.992300,26
6490,ZTF20aauwkga,0.992101,11
6491,ZTF24abcisxg,0.991052,16
6492,ZTF21abcxfhj,0.990602,24
6493,ZTF25acgorke,0.989871,27
6494,ZTF23aafanhn,0.989757,10
6495,ZTF19acyigib,0.988769,26
6496,ZTF23aafhdte,0.987551,22
6497,ZTF20aaytqhd,0.987336,13
6498,ZTF21abjbukd,0.987300,15
6499,ZTF24abcrmsw,0.987121,22
6500,ZTF26aaaqcxt,0.986983,16
6501,ZTF19acyjviz,0.986460,72
6502,ZTF21abvtgki,0.985902,17
6503,ZTF22abgbzlm,0.985718,10
6504,ZTF23aaptwaz,0.985664,15
6505,ZTF19aavqoop,0.984390,14
6506,ZTF22aajilxk,0.984347,30
6507,ZTF19acdabep,0.983553,20
6508,ZTF23aakekzd,0.983084,16
6509,ZTF19aavzrvu,0.983047,12
6510,ZTF25abxhcck,0.982842,20
6511,ZTF25aajjjoa,0.982033,16
6512,ZTF20abeoicg,0.981403,41
6513,ZTF21abqvykn,0.981323,21
6514,ZTF23aafaiyn,0.980765,31
6515,ZTF24abpkhwi,0.980071,17
6516,ZTF18aboazqw,0.978368,25
6517,ZTF21abcjuzt,0.978286,14
6518,ZTF23abajcoz,0.977858,24
6519,ZTF21abamotd,0.977539,86
6520,ZTF18abdfwur,0.977287,24
6521,ZTF20aclnhuo,0.976801,17
6522,ZTF24aaoowpc,0.976740,14
6523,ZTF19acbtgnq,0.976603,38
6524,ZTF24abdjktl,0.976068,16
6525,ZTF22aapqwas,0.975556,29
6526,ZTF19aavpgjy,0.975550,65
