rank,object_id,score,score_norm,n_obs
5893,ZTF19acblskx,1.094949,45.17,25
5894,ZTF19abuvqgw,0.560391,45.16,13
5895,ZTF20aavnnkm,3.479829,45.14,113
5896,ZTF19acynipo,0.817345,45.14,23
5897,ZTF24abtnefk,0.634497,45.12,17
5898,ZTF22aaksdvi,1.674664,45.11,53
5899,ZTF21aaqgsft,0.815558,45.10,21
5900,ZTF25acgsqyw,1.092577,45.10,28
5901,ZTF20abatutl,0.556768,45.09,12
5902,ZTF22aaidexe,1.284111,45.08,33
5903,ZTF26aarddto,0.633979,45.08,15
5904,ZTF19aaontel,16.399675,45.07,485
5905,ZTF25abuimyi,0.813387,45.06,22
5906,ZTF25aayypym,0.633863,45.03,14
5907,ZTF24abdjbyl,0.555593,45.03,12
5908,ZTF21aaptouk,1.091133,45.02,26
5909,ZTF25aapjruy,3.389380,45.02,102
5910,ZTF20abduqhd,0.813126,45.02,22
5911,ZTF19aamqjqc,1.283115,44.99,41
5912,ZTF23abjheui,0.632877,44.98,16
5913,ZTF20acnsinb,0.812057,44.98,22
5914,ZTF25abghnwv,2.571303,44.96,67
5915,ZTF20abfcsnk,1.670676,44.96,48
5916,ZTF24aamehev,0.555517,44.96,12
5917,ZTF23abcnzjd,1.087323,44.95,31
5918,ZTF22aafwidw,5.497287,44.94,380
5919,ZTF19abzlxuj,0.631278,44.94,14
5920,ZTF20abmbxrq,0.808926,44.94,24
5921,ZTF21abbjybk,1.279331,44.90,34
5922,ZTF23aaeejzm,0.808843,44.89,20
5923,ZTF20aauttlg,0.555324,44.89,11
5924,ZTF24abhbnbk,0.631101,44.89,15
5925,ZTF21aayebkx,1.085836,44.88,28
5926,ZTF25aairhqk,4.162166,44.86,176
5927,ZTF23abojjkh,0.807643,44.85,22
5928,ZTF25acerubb,0.630540,44.85,14
5929,ZTF23aanrdcz,0.554781,44.83,12
5930,ZTF25abxcmlu,0.806570,44.81,24
5931,ZTF23abcinum,1.082752,44.81,30
5932,ZTF20aattyuz,1.666400,44.81,50
5933,ZTF21aapejbx,1.279245,44.81,39
5934,ZTF20aazgnpn,0.630001,44.80,14
5935,ZTF25aauvqwz,0.806288,44.77,20
5936,ZTF20abcojqd,0.554193,44.76,13
5937,ZTF26aacahej,0.628331,44.75,14
5938,ZTF22aayayyc,1.082098,44.74,26
5939,ZTF20abhziqt,0.804129,44.73,22
5940,ZTF20abjtavx,2.565618,44.73,71
5941,ZTF20acwfanr,1.276112,44.71,41
5942,ZTF22aaoiute,0.627727,44.71,16
5943,ZTF19acdtmwh,0.552224,44.69,12
5944,ZTF20aavpsfl,0.804014,44.69,20
5945,ZTF23abdhvou,1.080135,44.67,32
5946,ZTF21aakygxl,0.627050,44.66,16
5947,ZTF26aakrsab,1.663090,44.66,52
5948,ZTF20aamsdxb,0.803549,44.65,23
5949,ZTF21aaqzalw,0.551863,44.63,12
5950,ZTF20aadvsae,3.354491,44.62,79
5951,ZTF25abwvuln,1.276079,44.62,39
5952,ZTF20abjqlha,0.626340,44.62,15
5953,ZTF25abwlkze,0.802721,44.61,23
5954,ZTF24abeiasc,1.079329,44.60,29
5955,ZTF18abeoogj,16.601627,44.59,601
5956,ZTF25achcnwt,0.626140,44.57,14
5957,ZTF22aatnyuo,0.802550,44.57,22
5958,ZTF19abigafd,0.548997,44.56,12
5959,ZTF19acttpsv,1.077369,44.53,30
5960,ZTF22abqgvkn,0.801718,44.53,20
5961,ZTF24aavapoe,1.273325,44.53,35
5962,ZTF20aciaxil,0.626002,44.53,16
5963,ZTF20aazompu,1.654960,44.51,56
5964,ZTF21aaoqbbw,2.541757,44.50,73
5965,ZTF25aamkqzo,0.547496,44.50,10
5966,ZTF25aatdomz,0.799949,44.49,21
5967,ZTF24abguzyb,0.625499,44.48,17
5968,ZTF20acgcgnf,1.076804,44.46,28
5969,ZTF19abjaiyc,0.798796,44.45,22
5970,ZTF21aaxxoei,3.463274,44.44,125
5971,ZTF19abbxsbx,6.127275,44.44,227
5972,ZTF20abfpcbo,0.625260,44.43,14
5973,ZTF26aakkpot,1.273067,44.43,33
5974,ZTF24abhavmz,0.546404,44.43,10
5975,ZTF25abwqwxx,0.798529,44.41,22
5976,ZTF22abamxcl,1.068798,44.39,29
5977,ZTF23aaiywai,0.623406,44.39,15
5978,ZTF24abqpssm,0.797803,44.37,20
5979,ZTF21aaxxdpa,0.545649,44.36,12
5980,ZTF20acuoxdl,1.649321,44.36,50
5981,ZTF24abebtgs,0.622310,44.34,16
5982,ZTF24aampakt,1.271140,44.34,34
5983,ZTF20acjufda,0.796919,44.33,23
5984,ZTF21aasruuq,1.067593,44.32,31
5985,ZTF23abnllac,0.543097,44.30,13
5986,ZTF22aaohibs,0.620665,44.30,14
5987,ZTF23aasgmzi,0.796458,44.29,18
5988,ZTF25abdzkae,2.541516,44.26,72
5989,ZTF20aahtjat,0.620215,44.25,14
5990,ZTF19aavtcjs,1.269959,44.25,36
5991,ZTF21aasctwo,1.065382,44.25,26
5992,ZTF24aauekqv,0.795821,44.25,21
5993,ZTF23aandtgm,0.542984,44.23,13
5994,ZTF20abpvolc,3.274847,44.22,87
5995,ZTF23aaxfqfq,1.648633,44.21,48
5996,ZTF22aatuxjc,0.795414,44.21,24
5997,ZTF23aapmwwn,0.619005,44.21,14
5998,ZTF21abqjjrb,1.064764,44.18,25
5999,ZTF23aajosde,0.794535,44.17,22
6000,ZTF22aamuocu,0.542515,44.16,11
6001,ZTF19abdlqbu,0.618965,44.16,15
6002,ZTF23aaklfsz,1.268974,44.16,33
6003,ZTF23aawcylw,0.792776,44.12,18
6004,ZTF20aaseogg,0.617041,44.11,15
6005,ZTF22aaoqizx,1.064172,44.11,30
6006,ZTF22aarwcju,0.539883,44.10,12
6007,ZTF20acjutba,0.790974,44.08,22
6008,ZTF22aakrhqe,0.616597,44.07,14
6009,ZTF24aammkvn,1.263964,44.06,40
6010,ZTF22aacttrs,1.643893,44.06,54
6011,ZTF23aaiwznb,0.790827,44.04,19
6012,ZTF20aafeias,1.062669,44.04,28
6013,ZTF20aahidaa,0.539242,44.03,11
6014,ZTF18acukifn,2.512455,44.03,66
6015,ZTF23aakvndd,0.616333,44.02,16
6016,ZTF20aavpwfu,0.789775,44.00,21
6017,ZTF20aaznooa,0.614578,43.98,17
6018,ZTF26aafcfhi,1.260518,43.97,43
6019,ZTF22aauzxok,1.062046,43.97,31
6020,ZTF22aaayghd,0.538376,43.97,13
6021,ZTF22aaohkqz,0.788433,43.96,24
6022,ZTF25abvqgne,0.614300,43.93,14
6023,ZTF19abdpjji,4.110276,43.93,161
6024,ZTF24aawkhdf,0.788426,43.92,19
6025,ZTF19aatlqju,1.628772,43.91,44
6026,ZTF25abxovza,0.537652,43.90,12
6027,ZTF20aazcxve,1.061234,43.90,30
6028,ZTF26aaaqbrn,0.613780,43.88,17
6029,ZTF22ablcfaj,0.786806,43.88,21
6030,ZTF24abfsxul,1.257691,43.88,35
6031,ZTF20aaowvdr,0.785574,43.84,22
6032,ZTF20acsfciw,0.613443,43.84,17
6033,ZTF18accwxqi,7.762882,43.84,260
6034,ZTF24aavextw,0.536863,43.83,10
6035,ZTF25acehabc,1.060668,43.82,26
6036,ZTF19abeloei,3.239271,43.82,84
6037,ZTF19aazlpyl,5.420816,43.82,448
6038,ZTF20acwobyt,0.783220,43.80,24
6039,ZTF19abjpntj,2.505896,43.79,74
6040,ZTF21aabjhie,0.613280,43.79,15
6041,ZTF20aalbgef,1.254475,43.78,34
6042,ZTF25aaiozoh,0.536700,43.77,13
6043,ZTF20aausvfo,0.780909,43.76,21
6044,ZTF25abqrmdq,1.623204,43.76,57
6045,ZTF21aasmduq,1.056708,43.75,28
6046,ZTF26aahtcvh,3.389888,43.75,121
6047,ZTF20abjnwuw,0.612499,43.75,14
6048,ZTF22abkwwio,0.780669,43.72,20
6049,ZTF23absholu,0.612488,43.70,15
6050,ZTF20aazhxjf,0.536215,43.70,11
6051,ZTF21aawzkdr,1.251683,43.69,43
6052,ZTF24aaozwsw,1.055072,43.68,29
6053,ZTF20aazgtum,0.780371,43.68,19
6054,ZTF22aadesap,15.352233,43.66,479
6055,ZTF25abjnmqz,0.611565,43.66,14
6056,ZTF23abbdbjw,0.780255,43.64,21
6057,ZTF25aafyzrg,0.536011,43.63,13
6058,ZTF19aaphntn,1.054329,43.61,26
6059,ZTF24aazynka,0.611469,43.61,15
6060,ZTF23abjrdne,1.622449,43.61,48
6061,ZTF20aaemdib,1.244465,43.60,36
6062,ZTF22abtvlsi,0.778782,43.60,21
6063,ZTF20acazpve,0.535995,43.57,10
6064,ZTF22aaheahq,0.610596,43.56,14
6065,ZTF19acyggzu,2.485728,43.56,77
6066,ZTF19abctosq,0.776609,43.56,22
6067,ZTF23abghfyg,1.052846,43.54,26
6068,ZTF25aavcbqe,0.609475,43.52,14
6069,ZTF25abqhsty,0.776585,43.52,24
6070,ZTF20abxezim,1.239730,43.51,41
6071,ZTF26aagpnaq,0.535808,43.50,11
6072,ZTF26aaapurc,0.775654,43.48,21
6073,ZTF24abnwjpi,0.609255,43.47,16
6074,ZTF20acwyicy,1.052487,43.47,31
6075,ZTF19aawrumx,1.605949,43.46,55
6076,ZTF20acwjrmn,0.774366,43.44,20
6077,ZTF26aaacimu,0.535361,43.44,13
6078,ZTF20actvmuw,0.607759,43.43,16
6079,ZTF25abaefwo,3.162655,43.43,95
6080,ZTF21abrgkxi,1.239356,43.41,36
6081,ZTF19abgncfz,1.051710,43.40,32
6082,ZTF21aavoete,0.774272,43.40,23
6083,ZTF19achtewn,0.606549,43.38,17
6084,ZTF22abnmwae,0.535359,43.37,12
6085,ZTF23abdsecb,0.771385,43.35,21
6086,ZTF23aaogzgq,0.606544,43.33,17
6087,ZTF19aaphiiu,5.550896,43.33,190
6088,ZTF19acbnhkd,1.046301,43.33,27
6089,ZTF24aagkvhf,2.468924,43.33,66
6090,ZTF20abbpxut,1.236364,43.32,34
6091,ZTF21aagpbkj,0.771365,43.31,22
6092,ZTF20accxzmn,1.592811,43.31,51
6093,ZTF19abyirjl,0.533621,43.30,13
6094,ZTF23abmpkmr,0.605246,43.29,14
6095,ZTF24aavozxo,0.770174,43.27,23
6096,ZTF23abkaczi,1.046074,43.26,28
6097,ZTF24abhbfpu,0.605002,43.24,17
6098,ZTF18acwzapx,15.657384,43.24,626
6099,ZTF25aavgtuu,0.532788,43.24,13
6100,ZTF24abrfplt,0.770084,43.23,21
6101,ZTF22aankxcq,1.233604,43.23,34
6102,ZTF23aakxqrp,0.604666,43.20,17
6103,ZTF25abwbvhg,0.769584,43.19,24
6104,ZTF24abelucc,1.040919,43.19,26
6105,ZTF18aaluzrx,0.532469,43.17,12
6106,ZTF20acocohy,1.562265,43.16,48
6107,ZTF21achyekh,0.768975,43.15,20
6108,ZTF20acfvgsu,0.604522,43.15,16
6109,ZTF22aaknczk,1.217084,43.14,37
6110,ZTF20acseuvr,1.040623,43.12,31
6111,ZTF25aceragi,0.764479,43.11,21
6112,ZTF19abqkrwv,0.603569,43.11,14
6113,ZTF24aagwdgs,0.531810,43.10,11
6114,ZTF18aarbaba,2.462518,43.09,76
6115,ZTF25acelime,0.762038,43.07,18
6116,ZTF19adbmfpi,0.603445,43.06,15
6117,ZTF24aazjdml,3.368980,43.06,105
6118,ZTF22aauxsyt,1.027547,43.05,30
6119,ZTF22aamfjun,1.207582,43.04,34
6120,ZTF22aaaffmd,0.531808,43.04,12
6121,ZTF19acduepd,0.762027,43.03,18
6122,ZTF19aabjrlk,3.111610,43.03,99
6123,ZTF20abltjmb,0.602449,43.01,17
6124,ZTF20aahfoaz,1.561647,43.01,48
6125,ZTF19aanxgef,3.813105,42.99,145
6126,ZTF20acwlsro,0.760966,42.99,24
6127,ZTF20aagkyty,1.025292,42.98,32
6128,ZTF25accyfix,0.531742,42.97,10
6129,ZTF22aalxtmz,0.602181,42.97,16
6130,ZTF21aapjcqb,1.197768,42.95,43
6131,ZTF22aalzeui,0.760363,42.95,23
6132,ZTF19abydqio,0.601996,42.92,17
6133,ZTF21acinvvh,0.759083,42.91,18
6134,ZTF26aagabbl,1.023291,42.91,32
6135,ZTF24aawruoc,0.531659,42.90,11
6136,ZTF25abnfnat,0.601951,42.88,14
6137,ZTF21aaydtqk,0.758076,42.87,20
6138,ZTF22abjagjl,1.189105,42.86,42
6139,ZTF20aaimmai,1.560738,42.86,51
6140,ZTF25aalziig,2.449284,42.86,70
6141,ZTF18aavvcie,21.754223,42.86,1003
6142,ZTF18abtzdwo,49.477947,42.86,1575
6143,ZTF19abaknbp,0.531578,42.84,12
6144,ZTF21abbubxq,1.019997,42.84,28
6145,ZTF19aculgvn,0.600071,42.83,14
6146,ZTF22aaljguk,0.755800,42.83,20
6147,ZTF20aahgexl,0.755591,42.79,22
6148,ZTF21aawnopx,0.600016,42.79,17
6149,ZTF19abukbpy,0.531339,42.77,13
6150,ZTF25aarefui,1.016692,42.77,25
6151,ZTF25aaylisx,1.188097,42.76,35
6152,ZTF22aafctmu,0.755394,42.75,22
6153,ZTF19abyffeb,0.599733,42.74,17
6154,ZTF20abvqibv,1.559460,42.71,56
6155,ZTF18aaxtpmj,0.754753,42.71,22
6156,ZTF20acotwqe,0.530895,42.71,12
6157,ZTF18absvfce,5.138486,42.70,423
6158,ZTF19aatoyno,1.013921,42.70,31
6159,ZTF20abeworx,0.598567,42.69,17
6160,ZTF26aandavw,1.187205,42.67,36
6161,ZTF26aabdblk,0.754626,42.67,20
6162,ZTF24aacbpej,0.597475,42.65,14
6163,ZTF19abybttr,0.530875,42.64,11
6164,ZTF23aaquolj,2.935318,42.63,84
6165,ZTF20achnjnz,0.753829,42.63,23
6166,ZTF21abjhxqg,1.013820,42.63,32
6167,ZTF26aarbnfm,2.408351,42.62,72
6168,ZTF22abqpdwa,0.597103,42.60,16
6169,ZTF18aaouezy,0.753631,42.59,22
6170,ZTF22aaolysw,1.185704,42.58,34
6171,ZTF20acppzxx,0.530872,42.57,11
6172,ZTF21aavdqgf,1.558400,42.56,55
6173,ZTF20aczkcqr,0.597090,42.56,16
6174,ZTF25aarfahy,1.012215,42.55,29
6175,ZTF20acivqxn,0.753539,42.54,18
6176,ZTF22aaaybql,0.596991,42.51,15
6177,ZTF20aazgafx,0.529771,42.51,12
6178,ZTF25abujqfg,0.753136,42.50,20
6179,ZTF21aaqvuyf,1.183948,42.49,33
6180,ZTF19acygqde,1.011161,42.48,31
6181,ZTF21acnwaqk,7.462918,42.47,327
6182,ZTF22abjffjw,0.596500,42.46,15
6183,ZTF21aaygqqa,0.751787,42.46,24
6184,ZTF19abjswdz,0.529179,42.44,13
6185,ZTF22abgcbkq,0.750290,42.42,19
6186,ZTF20abprtkm,0.596223,42.42,15
6187,ZTF24absmtwf,1.006941,42.41,26
6188,ZTF24aaqgfrp,1.557020,42.41,46
6189,ZTF22abewwru,1.180361,42.39,33
6190,ZTF19adavxwz,2.367698,42.39,69
6191,ZTF25aauyavj,0.750104,42.38,21
6192,ZTF19abfdsbu,0.528989,42.37,12
6193,ZTF22aaolbaw,0.595430,42.37,14
6194,ZTF22abaegxq,3.340081,42.36,127
6195,ZTF24abbjtjc,1.005282,42.34,30
6196,ZTF20aaztndl,0.749151,42.34,20
6197,ZTF20aahgkuc,0.595411,42.33,14
6198,ZTF21abjhgra,0.527534,42.31,13
6199,ZTF18abppvhu,20.440081,42.31,1087
6200,ZTF19abzknnj,0.748573,42.30,23
6201,ZTF20abnvbzq,1.179863,42.30,36
6202,ZTF25absbohn,0.594912,42.28,16
6203,ZTF23aawaoyp,1.004978,42.27,27
6204,ZTF22abbecpl,0.747990,42.26,20
6205,ZTF20abjqgpg,1.554091,42.26,50
6206,ZTF22aafujzv,15.128100,42.25,459
6207,ZTF19adajnqw,0.524593,42.24,11
6208,ZTF19acbkanq,0.594093,42.24,14
6209,ZTF19adnsopf,2.875268,42.23,102
6210,ZTF18acreynt,5.297632,42.22,230
6211,ZTF25abipuds,0.747494,42.22,24
6212,ZTF25aaqyygm,1.166121,42.21,43
6213,ZTF22abbaqil,1.003865,42.20,25
6214,ZTF24aatywof,0.593506,42.19,17
6215,ZTF19acucmja,0.746329,42.18,23
6216,ZTF24aalbhuy,0.524415,42.18,11
6217,ZTF25abixhdc,2.366473,42.15,68
6218,ZTF24abyssre,0.593210,42.14,16
6219,ZTF21aaphskp,0.746234,42.14,21
6220,ZTF20ablwdus,1.003768,42.13,26
6221,ZTF26aajndtg,1.162024,42.12,42
6222,ZTF23abobbkm,0.524336,42.11,13
6223,ZTF26aatdbpf,1.546980,42.11,45
6224,ZTF23aaeofvj,0.745516,42.10,20
6225,ZTF20aaqpswu,0.592929,42.10,17
6226,ZTF21acmtlpo,1.003601,42.06,28
6227,ZTF25aaudgky,0.743462,42.06,23
6228,ZTF20aajcbsr,3.619735,42.06,142
6229,ZTF25aauasqm,0.592814,42.05,17
6230,ZTF24absxyrg,0.523508,42.04,12
6231,ZTF24abvgqpr,1.156884,42.02,35
6232,ZTF22aapttph,0.741203,42.02,23
6233,ZTF23aaufgdg,0.592670,42.01,14
6234,ZTF20aattayw,0.997663,41.99,30
6235,ZTF23aaeqsvb,0.740187,41.98,24
6236,ZTF20aclggxd,0.523067,41.98,11
6237,ZTF24aankryh,0.590545,41.96,15
6238,ZTF22aataizc,1.545392,41.95,50
6239,ZTF20aahqbla,0.740011,41.94,18
6240,ZTF25aazvkec,1.156417,41.93,40
6241,ZTF22aajvkrd,2.365525,41.92,72
6242,ZTF20acdccnl,0.994848,41.92,30
6243,ZTF20aauweyt,0.588831,41.91,16
6244,ZTF26aaodwwg,0.523035,41.91,11
6245,ZTF20accrlah,0.738715,41.90,20
6246,ZTF19ackxmva,15.343584,41.89,801
6247,ZTF24aaprmqh,0.587194,41.87,16
6248,ZTF20aaftsqt,0.738427,41.86,22
6249,ZTF25abilyro,0.993379,41.85,31
6250,ZTF24abcizry,0.521080,41.84,12
6251,ZTF23aawliro,1.150734,41.84,42
6252,ZTF25abpfatp,2.849767,41.83,99
6253,ZTF22aauvfml,0.585933,41.82,16
6254,ZTF23abjieca,0.738306,41.82,21
6255,ZTF20abbpory,1.540503,41.80,54
6256,ZTF23aamazco,0.992991,41.78,29
6257,ZTF23aaecdmo,0.585521,41.78,14
6258,ZTF21aarhmed,0.520521,41.78,12
6259,ZTF23absjire,0.737587,41.77,18
6260,ZTF20abokily,1.147543,41.74,34
6261,ZTF19abxdnmh,0.736767,41.73,18
6262,ZTF21aaarlmx,0.585460,41.73,14
6263,ZTF20aciubiw,0.519428,41.71,11
6264,ZTF24abzvnik,0.989270,41.71,29
6265,ZTF23aaldzxz,0.736180,41.69,18
6266,ZTF24abipjoh,2.356821,41.69,69
6267,ZTF25abyedlw,0.585305,41.69,16
6268,ZTF18acwwtyz,3.292233,41.67,118
6269,ZTF20acdmckz,1.525917,41.65,44
6270,ZTF23aazlgce,0.735420,41.65,23
6271,ZTF25aayxbee,1.142026,41.65,38
6272,ZTF25aaprwcj,0.516995,41.64,11
6273,ZTF20acinffv,0.584767,41.64,15
6274,ZTF19abkhrns,0.988283,41.64,30
6275,ZTF19abydpyf,0.735299,41.61,20
6276,ZTF23aafscky,0.584461,41.59,16
6277,ZTF23aaoorce,0.516820,41.58,13
6278,ZTF18abnzucj,5.024875,41.57,425
6279,ZTF25aaqkdtu,0.733776,41.57,18
6280,ZTF23aaknjqb,0.987587,41.57,27
6281,ZTF19aarqhaa,1.139057,41.56,36
6282,ZTF22aaovdqh,0.584336,41.55,16
6283,ZTF22aaimaod,0.733344,41.53,23
6284,ZTF18abfbsqo,0.515459,41.51,11
6285,ZTF25aankpyy,1.523181,41.50,46
6286,ZTF20acimxad,0.584271,41.50,16
6287,ZTF20acpkefi,0.985764,41.50,32
6288,ZTF25abmxvln,0.733151,41.49,24
6289,ZTF20acaxbqi,1.135540,41.47,36
6290,ZTF24abdjlyq,0.583663,41.46,17
6291,ZTF26aahjslj,2.277046,41.45,65
6292,ZTF22aaipujm,0.732936,41.45,19
6293,ZTF21acjnzww,0.515172,41.45,12
6294,ZTF20adaduxg,2.643168,41.43,82
6295,ZTF22aafrecg,0.982859,41.43,28
6296,ZTF23abnjxaw,0.581362,41.41,14
6297,ZTF22aaqnctp,0.731113,41.41,20
6298,ZTF18aabklmk,0.515148,41.38,12
6299,ZTF20acphbem,1.133058,41.37,36
6300,ZTF21aaateuz,0.730776,41.37,22
6301,ZTF20aankfap,0.581318,41.37,17
6302,ZTF23abixwfv,0.980217,41.35,25
6303,ZTF20aazoptu,1.515651,41.35,48
6304,ZTF20aciirfv,0.730421,41.33,18
6305,ZTF24abgzjla,0.581015,41.32,16
6306,ZTF23aakhtqo,0.514713,41.31,13
6307,ZTF20acaiofz,0.730028,41.29,24
6308,ZTF23abgbytx,0.977693,41.28,25
6309,ZTF21aciuhyy,1.129382,41.28,40
6310,ZTF23aaqpbbu,0.578815,41.27,14
6311,ZTF20aaetsvt,0.728980,41.25,18
6312,ZTF23aaeliir,0.514065,41.25,11
6313,ZTF20abgaovd,0.578678,41.23,14
6314,ZTF20aazooyu,2.251868,41.22,58
6315,ZTF22aapvnhn,0.972275,41.21,29
6316,ZTF20achzyyt,0.726161,41.21,18
6317,ZTF21abjrysr,1.509521,41.20,50
6318,ZTF20abatfzl,1.128733,41.19,40
6319,ZTF26aaefhnl,0.577600,41.18,15
6320,ZTF25abgryxe,0.512999,41.18,12
6321,ZTF21aacvupj,0.725828,41.17,21
6322,ZTF26aahcbch,0.968956,41.14,31
6323,ZTF23abhsfei,0.577498,41.14,15
6324,ZTF19abzkvvh,0.725382,41.13,23
6325,ZTF19abetkzj,3.359381,41.12,154
6326,ZTF22aaddxxl,0.510679,41.11,10
6327,ZTF21abchaya,4.830820,41.11,203
6328,ZTF25aahmbaq,6.672092,41.10,290
6329,ZTF24aalcflg,1.126624,41.09,36
6330,ZTF22abtdzyw,0.577326,41.09,16
6331,ZTF19abxphdh,0.723784,41.09,19
6332,ZTF20abwztmg,0.968952,41.07,27
6333,ZTF23aaxexuq,1.507575,41.05,56
6334,ZTF21acjeqpb,0.508596,41.05,13
6335,ZTF25abbnidh,0.723517,41.05,18
6336,ZTF18abbbeak,0.576977,41.04,14
6337,ZTF24aaugavy,2.634081,41.04,79
6338,ZTF25abtlpvs,0.722785,41.00,20
6339,ZTF24abiwvta,0.968298,41.00,29
6340,ZTF19abgfsgu,1.122527,41.00,34
6341,ZTF22aaaflab,0.575353,41.00,16
6342,ZTF20actpavu,2.232385,40.98,67
6343,ZTF25aaofmmt,0.508564,40.98,11
6344,ZTF20aaurhio,3.201169,40.97,110
6345,ZTF21abdittw,0.722233,40.96,21
6346,ZTF26aahqgvp,0.575008,40.95,17
6347,ZTF23abiqytk,0.962787,40.93,26
6348,ZTF20abxjqfc,0.721705,40.92,24
6349,ZTF20abjxtca,0.508272,40.92,13
6350,ZTF24aavbvje,1.118224,40.91,35
6351,ZTF21abcopeh,0.574837,40.91,14
6352,ZTF24aaijmnq,1.505441,40.90,48
6353,ZTF26aabivsv,0.719796,40.88,18
6354,ZTF22aaohaav,0.573486,40.86,16
6355,ZTF20aauodih,0.962286,40.86,25
6356,ZTF20acpmmln,0.507744,40.85,12
6357,ZTF22aadhosm,14.578128,40.85,523
6358,ZTF20acufbmq,0.719233,40.84,18
6359,ZTF18aawsfbk,1.116961,40.82,34
6360,ZTF20aavqcee,0.573431,40.82,14
6361,ZTF21abqwceg,0.719090,40.80,22
6362,ZTF26aaglxdu,0.960295,40.79,26
6363,ZTF24abcknpt,0.505584,40.78,12
6364,ZTF20aajccqq,0.573358,40.77,16
6365,ZTF26aagxiiy,0.717058,40.76,19
6366,ZTF21abcmoel,1.489285,40.75,48
6367,ZTF25aawebdp,2.171795,40.75,72
6368,ZTF20aclfavg,0.572677,40.72,17
6369,ZTF21abcpazz,1.113735,40.72,34
6370,ZTF23aarzfhf,0.716289,40.72,21
6371,ZTF21abcudhu,0.959836,40.72,26
6372,ZTF20aaqxnmt,0.503138,40.72,10
6373,ZTF22aahxaiv,0.715825,40.68,19
6374,ZTF21aarpyjh,0.570861,40.68,15
6375,ZTF21ackwybb,0.501962,40.65,13
6376,ZTF24aaumgko,0.958937,40.65,29
6377,ZTF19acwlecn,0.715783,40.64,19
6378,ZTF25abeefof,2.605456,40.64,83
6379,ZTF26aaapzxi,0.569405,40.63,15
6380,ZTF24abdirzu,1.107552,40.63,35
6381,ZTF20abxyadt,1.472580,40.60,44
6382,ZTF24aapqsca,0.715212,40.60,20
6383,ZTF21abyarjp,0.567458,40.59,17
6384,ZTF20actmcxn,0.501943,40.58,10
6385,ZTF22abtszdv,0.956414,40.58,26
6386,ZTF23aaplkbx,0.714322,40.56,18
6387,ZTF25ablamoy,0.567456,40.54,14
6388,ZTF21accyuff,14.264998,40.54,705
6389,ZTF26aauwdrs,1.105822,40.54,41
6390,ZTF23abigzui,0.714274,40.52,18
6391,ZTF20abgnodc,0.501330,40.52,12
6392,ZTF23aajeunk,2.169429,40.52,67
6393,ZTF23aazxmws,0.955870,40.51,25
6394,ZTF26aaaqfbl,0.566096,40.49,17
6395,ZTF22abqjqmy,0.713130,40.48,20
6396,ZTF19acwrvzk,17.245520,40.48,989
6397,ZTF19acbpzjg,1.471594,40.45,45
6398,ZTF24aajgwdv,0.500617,40.45,11
6399,ZTF18abuafpf,4.930558,40.45,357
6400,ZTF22aadgsmu,0.565591,40.45,17
6401,ZTF24aatwwpj,1.099383,40.45,37
6402,ZTF20acggzxc,0.713129,40.44,20
6403,ZTF24aaikhzw,0.952130,40.44,27
6404,ZTF20actvgsy,0.565505,40.40,16
6405,ZTF21aareeiq,0.710113,40.40,19
6406,ZTF25aavthiz,0.500396,40.38,11
6407,ZTF20acvcxkz,0.948654,40.37,29
6408,ZTF20abzbjtq,0.565165,40.36,14
6409,ZTF21acbgcma,0.709490,40.36,22
6410,ZTF22aaypvib,1.098623,40.35,40
6411,ZTF20aanvliy,0.500193,40.32,11
6412,ZTF24aarptla,0.707889,40.32,24
6413,ZTF22aapqqys,0.564902,40.31,17
6414,ZTF24aazkvzi,1.471219,40.30,47
6415,ZTF24abqfanc,0.947370,40.30,32
6416,ZTF23abiwnpj,2.158538,40.28,68
6417,ZTF23abidsyg,3.098906,40.28,136
6418,ZTF22aaaunsw,0.707147,40.28,24
6419,ZTF23abmxiuy,0.562248,40.27,16
6420,ZTF20ablxvll,1.097916,40.26,41
6421,ZTF22aaexjup,0.498608,40.25,11
6422,ZTF22aamhdwr,2.591257,40.24,82
6423,ZTF25ablznzy,0.705868,40.24,20
6424,ZTF23aaggqlv,0.945213,40.23,29
6425,ZTF22abjadzu,0.561314,40.22,14
6426,ZTF26aahkxpf,0.705800,40.19,20
6427,ZTF23aadcbay,3.261744,40.19,152
6428,ZTF23aazbixo,0.498578,40.19,10
6429,ZTF24absnzsq,0.561019,40.17,15
6430,ZTF19acxlars,1.090087,40.17,33
6431,ZTF24aanboby,0.943001,40.16,29
6432,ZTF20absvwdh,0.705532,40.15,23
6433,ZTF23abhsglj,1.470202,40.15,57
6434,ZTF24abbgpam,0.560772,40.13,14
6435,ZTF19abidfag,0.498392,40.12,10
6436,ZTF20abloktg,0.705204,40.11,19
6437,ZTF24aawymzs,0.935445,40.08,27
6438,ZTF26aarfinh,0.560453,40.08,14
6439,ZTF26aalochb,1.087799,40.07,33
6440,ZTF26aavksdh,0.704774,40.07,19
6441,ZTF19abyjgal,0.498245,40.05,11
6442,ZTF21abfnjiu,2.157263,40.05,67
6443,ZTF22aadphku,0.560037,40.04,14
6444,ZTF20abbeoay,0.704215,40.03,21
6445,ZTF20acynaba,0.928232,40.01,27
6446,ZTF23aadwfed,1.469056,40.00,46
